Sentence,Intent_label
"Chè bà ba commonly includes pieces of tapioca and the dish is typically eaten warm, but can also be eaten cold.",food
Bakwan is an Indonesian fried meal consisting of vegetables and batter.,food
"Bakwan usually refers to a vegetable fritter snack, commonly sold by gorengan Indonesian fritter traveling street vendors.",food
It is often called according to its main ingredients; ayam betutu is chicken betutu while  bebek betutu is the duck version.,food
Khanom farang kudi chin lit Westerner snack of Chinese cloister is a Thai kind of cake that is influenced by Portuguese desserts since Ayutthaya era during reign of King Narai (1633–88).,food
"Mirchi ka salan or curried chilli peppers is a popular chilli and peanut curry of Hyderabad, Telangana, India.",food
Mirchi ka salan usually accompanies Hyderabadi biryani.,food
"Pane di Altamura is a type of Italian naturally leavened bread made from remilled  durum wheat semola  from the Altamura area of the Provincia di Bari, in the Apulia region.",food
In 2003 Pane di Altamura was granted status within Europe.,food
"Today Ragout fin is most likely to be found canned, being prepared significantly different from the original recipe.",food
"As substitute for veal, offal and fish, chicken puree thickened with egg white is commonly used.",food
"Berner Honiglebkuchen are Lebkuchen traditionally made in Berne, Switzerland.",food
"Distinguished from other Lebkuchen by their sometimes elaborate sugar decorations, Berner Honiglebkuchen are not to be confused with the Berner Haselnusslebkuchen.",food
"Khow suey is a  noodle soup made of egg noodles  and curried beef or chicken with  coconut milk, served with a variety of contrasting condiments.",food
A squeeze of lemon also adds tanginess to khow suey.,food
Gaepi tteok or baram-tteok is a half-moon-shaped tteok or rice cake  made with non-glutinous rice flour and filled with white adzuki bean paste.,food
Jjinppang is a  steamed bun typically filled with red bean paste with bits of broken beans and bean husk.,food
"Traditional jjinppang is made of sourdough fermented using the yeast in makgeolli (rice wine), but younger varieties such as hoppang are often made without fermentation.",food
Sometimes sugar and spices are also added to corned beef recipes.,food
Corned beef is featured as an ingredient in many cuisines.,food
Rupjmaizes kārtojums is a traditional Latvian dessert based on the country's famous traditional dark rye bread.,food
"Rupjmaizes kārtojums is similar in appearance and construction to the trifle of the British Isles, and is often called Sweet Rye Trifle, or Latvian Ambrosia among English speakers.",food
"Rupjmaizes kārtojums is similar in appearance and construction to the trifle of the British Isles, and is often called Sweet Rye Trifle, or Latvian Ambrosia among English speakers.",food
"Khao poon aka Lao laksa sometimes spelled kapoon or khao pun is a popular type of spicy Lao rice vermicelli soup that has spread to Malaysia, Thailand, Indonesia, Cambodia, Singapore, and the United States.",food
Each variety of bánh is designated by a descriptive word or phrase that follows the word bánh such as bánh bò literally cow cake or bánh chuối literally banana cake.,food
Bánh that are wrapped in leaves before steaming are called bánh lá literally leaf cakes.,food
Mücver is a  Turkish fritter or pancake made from grated zucchini.,food
"Mücver are typically shallow fried in olive oil and their batter often includes a mixture of eggs, onion, dill, flour, and sometimes potatoes or feta cheese.",food
"Sup Kambing or Sop Kambing  is a  mutton soup from Southeast Asia, commonly found in Indonesian cuisine and Malaysian cuisine.",food
"It is prepared with  goat meat, tomato, celery, spring onion, ginger, candlenut and lime leaf, its broth is yellowish in colour.",food
Tinginys is a popular dessert in Lithuania.,food
"Tinginys is typically prepared with biscuits or crackers, cocoa, butter, sugar and solidified milk.",food
Thukpa bhatuk is a common Tibetan cuisine  noodle soup that includes small bhasta noodles.,food
Kyay oh is a popular  noodle soup made with pork and egg in Burmese cuisine.,food
Kyay oh is traditionally served in a copper pot.,food
"In butchery, the top blade steak otherwise also known as the flat iron steak comes from the  chuck section of a steer or heifer.",food
"The blade steaks are cross-cut from the top blade subprimal, also known as Infraspinatus.",food
The Cameo Creme is a chocolate sandwich biscuit with a coconut cream filling made by Griffin's Foods of New Zealand.,food
The Cameo Cremes are available in 250g single packs,food
"Shaobing is not very well known in southern China unlike other northern dishes like mantou, baozi, and youtiao.",food
Some unique varieties of shaobing can be completely unheard of in the south.,food
"Bagara khana or Bagara annam is a spiced rice delicacy prepared in Hyderabad, Telangana, India.",food
Bagar meaning tempering is a plain Biryani recipe without any vegetables or masala powders.,food
Bagara rice is also a popular dish at weddings and functions in Hyderabad and Telangana Region.,food
"Wacky Cake may have been created as the result of rationing during World War II, when milk and eggs were scarce.",food
"Active ingredients in wacky cake include flour, sugar, cocoa powder, baking soda, vegetable oil, white vinegar, salt and vanilla extract.",food
"The main ingredients of a cornetto are pastry dough, eggs, butter, water and sugar.",food
Egg yolk is brushed on the surface of the cornetto to obtain a golden color during baking.,food
"Sohan halwa is a traditional dessert in West Asia and the Indian subcontinent, which is a variety of dense, sweet confection or halwa.",food
Gheewala halwa is popular for sohan halwa since the Mughal era.,food
Manjar branco in Portugal usually refers to blancmange but there is another dessert that shares the name.,food
"The Manjar branco of Coimbra is an unusual dessert, made from chicken breast , milk, sugar, rice flour, orange zest and salt.",food
"Porra antequerana is a part of the gazpacho family of soups originating in Andalusia, in southern Spain.",food
Porra antequerana consists of tomato and dried bread.,food
"Fish soup bee hoon, also known as fish head bee hoon is a Singaporean soup based seafood dish served hot usually with bee hoon.",food
Fish soup bee hoon is viewed as a healthy food in Singapore.,food
"Pav bhaji is a fast food dish from India, consisting of a thick vegetable curry  served with a soft bread roll.",food
Pav bhaji origins are in the state of Maharashtra.,food
"Variants of nunt exist where poppy seed is added along with the walnuts, or the honey is enriched with ginger or sesame.",food
"The fifty fifty Burger consists of a 50\% ground bacon and 50\% ground beef patty topped with a sunny side up egg, avocado mash, pepper jack cheese and  chipotle adobo mayo  on a white  brioche bun.",food
"Buddha Jumps Over the Wall, also known as Buddha's Temptation is a variety of  shark fin soup in Fujian cuisine.",food
"Since its creation during the Qing dynasty (1644–1912), Buddha Jumps Over the Wall has been regarded as a  Chinese delicacy known for its rich taste, and special manner of cooking.",food
"Extremaduran ajoblanco or ajoblanco extremeño is a related though somewhat different dish, since it contains egg yolk in the emulsion apart from water, olive oil, garlic and bread.",food
Extremaduran ajoblanco doesn't usually contain almonds though vegetables such as tomatoes or cucumbers may be added.,food
"On Nyi-Shu-Gu, the eve of Losar (Tibetan New Year), the common Tibetan soup named Thukpa bhatuk is made with special ingredients to form Guthuk.",food
Spring soup is a soup made with ingredients that are only in season for a short period during spring.,food
"Although asparagus largely characterizes spring soup, spring soup may include just about any spring vegetable added to a broth, chowder, or bisque.",food
"Some dishes include: Bhuna gosht, a curry with a thick, reduced sauce; Karahi gosht or Kadhai gosht, cooked in a traditional round sided pot.",food
"Some dishes include: Raan gosht, roasted leg of mutton; Dal gosht, with lentils or peas; Nihari gosht; a meat stew.",food
"Some dishes include:  Rara gosht, roasted mutton curry;  Saag gosht, with cooked spinach leaves or mustard greens; Biryani gosht, especially the non-vegetarian version of it.",food
Kembang Goyang is traditional snack from Indonesia.,food
"Kembang Goyang if its translated into English, the word Kembang Goyang means a shaking flower (kembang).",food
"Kembang Goyang is made of rice flour which is mixed with eggs, sugar, a pinch of salt, and  coconut milk.",food
The bhakri prepared using wheat is coarser than a regular wheat chapati.,food
"Bhakri can be either soft or hard in texture, similar to khakhra in respect to hardness.",food
"Ready to eat varieties of sev, including flavoured sev, are available in Indian stores.",food
Sev is eaten as a standalone snack as well as a topping on dishes like bhelpuri and sevpuri.,food
Sev can be made at home and stored for weeks in airtight containers.,food
Bánh khoai mì is similar to the cassava cake of the Philippines.,food
Except the Filipino dish traditionally has a custard top layer and uses milk as one of the ingredients.,food
"Chai tow kway is a common dish or dim sum of Teochew cuisine in Chaoshan, China.",food
Paneer tikka is an Indian dish made from chunks of paneer marinated in spices and grilled in a tandoor,food
Karelian pasty and Khachapuri  and Vatrushka  and Nokul and Pogača and Pogácsa and Pirozhki and Fatayer.,food
"An Afghan biscuit is a traditional  New Zealand biscuit made from flour, butter, cornflakes, sugar and cocoa powder, topped with chocolate icing and a half walnut.",food
"Gazpachuelo is a soup originating from Málaga, Spain.",food
"Gazpachuelo is a typical fisherman's dish, consisting of fish stock, a type of mayonnaise, garlic, egg yolk and olive oil.",food
The white of egg is added to thicken the mixture along with cubed potatoes.,food
"In 2017, the  World Street Food Congress  announced that oyster omelette is one of the three most notable street food among the street foods of Thailand.",food
"The oyster omelette is a Taiwanese night market favorite, and has constantly been ranked by many foreigners as the top dish from Taiwan.",food
Sev Mamra or mumra is an Indian snack.,food
"Sev Mamra is a mixture of spicy dry ingredients such as puffed rice or mamra, savoury noodles  or sev and peanuts.",food
"Regional variation of the Sev Mamra varies by adding capsicum, onions, or pickled mangos.",food
"Regional variation of the Sev Mamra varies by adding capsicum, onions, or pickled mangoes.",food
"Frangollo is a Canadian dessert dish, made from milk, millet or maize flour , lemon, eggs, sugar, butter, raisins, almonds, and cinnamon.",food
"Many variations of Frangollo exist, for example replacing the milk with water, or adding aniseed.",food
Carciofi alla Romana  literally Roman style artichokes is a typical dish of Roman cuisine.,food
Fish shaped pastry refers to the Japanese pastry Taiyaki which is shaped to resemble a bream or Asian carp.,food
Fish shaped pastry then is filled with red bean paste or other fillings like custard or chocolate.,food
Japanese pastry named Taiyaki is derived from the similar Japanese pastry called Imagawayaki.,food
Kyay oh is typically served with a tomato and green pepper sauce.,food
"Dry kyay oh salad, called kyay oh sigyet is made without broth and uses sesame oil.",food
kyay oh sigyet topped with fried garlic sprinkles.,food
Minatamis na saging literally sweetened banana is a Filipino dessert made with saba bananas cooked in a sweet syrup arnibal made with  muscovado sugar and water.,food
Opor ayam is an Indonesian dish consisting of chicken cooked in coconut milk from Central Java.,food
"Spice mixture or bumbu include galangal, lemongrass, cinnamon, tamarind juice, palm sugar, coriander, cumin, candlenut, garlic, shallot, and pepper.",food
"Nankhatai are shortbread biscuits originating from the Indian subcontinent, popular in Northern India and Pakistan.",food
The word Nankhatai is derived from Persian word Naan meaning bread and Khatai from an Dari Persian word meaning Biscuit.,food
Kanafeh  is a traditional Middle Eastern dessert made with thin noodle like pastry.,food
"Kanafeh is made with fine  semolina dough, soaked in sweet, sugar based syrup, and typically layered with cheese.",food
Tollatsch is a German dessert from the region of Pomerania.,food
"Tollatsch is made of flour, sugar, a blend of Lebkuchen spices, bread crumbs , almonds, and raisins.",food
Tollatsch also contains the uncommon ingredients  pork blood and Griebenschmalz or schmaltz with gribenes.,food
The Garibaldi biscuit consists of currants squashed and baked between two thin oblongs of biscuit dough a sort of currant sandwich.,food
"In this respect, Garibaldi biscuit has elements in common with the Eccles cake.",food
The saltine cracker challenge is a food challenge in which a person has 60 seconds in which to eat six saltine soda crackers without drinking anything.,food
Mirchi ka salan is a traditional  Hyderabadi dish prepared in weddings and special occasions.,food
Mirchi ka salan is a spicy dish served with rice or chapati.,food
Steak and kidney pie is a representative dish of British cuisine.,food
"Biscotti Regina are small Italian biscuits, coated with sesame seeds.",food
The biscotti regina or Reginelle are typical of sicilian cuisine.,food
The biscotti regina are originally from Palermo but are diffused all around Sicily.,food
"The dish is usually served hot or at room temperature with peanut sauce based dishes such as gado gado, karedok, ketoprak other traditional salads, and satay.",food
"Tahchin also spelled as tah chin or tah chin, is an Iranian rice cake primarily consisting of rice, yogurt, saffron, and eggs.",food
"Some versions of tahchin  are more elaborate, folding in chicken fillets and vegetables and fish or  red meat.",food
Bánh patê sô  or hot pastry pie also known as Pâté chaud is a  Vietnamese savory puff pastry.,food
Bánh patê sô is made of a light layered and flaky exterior with a meat filling.,food
"Traditionally, the meat filling consists of ground pork but chicken and beef are also commonly used now.",food
"Tyurya sometimes known as murtsovka is a traditional bread soup in the Russian cuisine, sometimes considered a variant of okroshka.",food
Yema is a sweet custard confectionary from the Philippines.,food
Yema is made with egg yolks and milk and sugar.,food
The name yema is from Spanish for egg yolk.,food
Arroz a la cubana has been eaten in the Philippines since Spanish colonial times.,food
Snail caviar also known as escargot caviar  or escargot pearls is a type of caviar that consists of fresh or processed eggs of  land snails.,food
Kuuma koira is a fast food cuisine created in the 1960s in the Finnish city of Nokia.,food
The term Kuuma koira is Finnish for Hot dog but the ingredients differ so much that Kuuma koira is completely different cuisine.,food
"Mie koclok lit shaked noodle is an  Indonesian chicken noodle soup a specialty of Cirebon city, West Java.",food
"The noodles come with a white colored extra thick porridge like soup made of chicken broth and  coconut milk soup, which is coagulated with corn starch or tapioca.",food
Gyeran ppang or egg bread is a warm street snack sold throughout South Korea.,food
"The fluffy, oblong-shaped loaf of bread in Gyeran ppang is sweet and savory with a whole egg inside the pancake dough.",food
The black eyed pea or black eyed bean or goat pea is a legume and a subspecies of the cowpea grown around the world for its medium-sized edible bean.,food
Laplap sometimes spelled lap lap is the national dish of Vanuatu.,food
"Laplap is prepared by grating breadfruit, bananas, taro or yam roots into a vegetable paste.",food
"To make Laplap the vegetable paste is wrapped in banana leaves and cooked in an underground stone oven, with fresh coconut cream.",food
In Australia the term often refers to a variation on the Neenish Tart with pineapple jam below the filling and passionfruit icing.,food
Magiun of Topoloveni is a traditional Romanian food based on plum which has received since 2011 a Protected Geographical Status from the European Union.,food
Magiun of Topoloveni is a kind of jam made from very ripe fruit from various plum varieties without added sugar.,food
"A bean pie is a sweet custard pie whose filling consists of mashed beans, usually navy bean, sugar, eggs, milk, butter, and spices.",food
Shaobing contains a variety of stuffings that can be grouped into two main flavors: savory or sweet.,food
"Common stuffings in Shaobing are red bean paste,  black sesame paste, stir fried mung beans with egg and tofu, braised beef,  smoked meat, or beef or pork with spices.",food
Alcohol infused whipped cream is a type of whipped cream that is mixed with an  alcoholic drink.,food
"A sausage roll is a  British savoury pastry snack, popular in Commonwealth nations and beyond.",food
"Lekor or keropok lekor or  fish sausage is a traditional  Malay fish cracker snack originating from the state of Terengganu, Malaysia.",food
The pork tenderloin sandwich also known as breaded pork tenderloin sandwich aka BPT contains a breaded and fried cutlet similar to the Wiener Schnitzel.,food
"The pork tenderloin sandwich is popular in the Midwest region of the United States especially in the states of Indiana, Missouri and Iowa.",food
"What distinguishes Pallubasa from Coto Makassar is its seasoning, which is specially formulated.",food
Pallubasa oup tastes creamy and rich because of the addition of sauteed grated coconut.,food
Dilber dudağı literally lady lips or sweetheart lips in Turkish is a Turkish dessert.,food
"Dilber dudağı ingredients are egg, yogurt, milk, butter, sunflower oil, baking powder, lemon, flour, sugar, water.",food
"Rojak (Malay spelling) or Rujak (Indonesian spelling) is a traditional fruit and vegetable salad dish from Southeast Asia, commonly found in Indonesia, Malaysia and Singapore.",food
Empal gepuk (Sundanese) or sometimes simply known just as empal or gepuk is an Indonesian sweet and spicy fried beef dish.,food
"Empal gepuk is commonly popular in Java island, but can trace its origin to Sundanese cuisine of West Java, Indonesia.",food
"Green bean casserole is a casserole consisting mostly of green beans, cream of mushroom soup, and french fried onions.",food
Green bean casserole recipe was created in 1955 by Dorcas Reilly at the Campbell Soup Company.,food
"Tahu Gejrot is an Indonesian fried tofu in sweet spicy sauce from Cirebon, a port town in West Java.",food
Tahu gejrot consists of tahu pong a type of hollow tahu goreng (fried tofu) cut into small pieces.,food
Francesinha poveira or simply francesinha is a fast food from Póvoa de Varzim in Portugal.,food
Oeufs en meurette are a traditional dish from Burgundian cuisine based on poached eggs and meurette sauce or bourguignon sauce.,food
"A Jamaican patty is a pastry that contains various fillings and spices baked inside a flaky shell, often tinted golden yellow with an egg yolk mixture or turmeric.",food
"A Jamaican patty is made like a turnover, but is more savoury and filled with meat.",food
"Though sweet versions are beginning to be produced, typical savoury fillings  are mushroom, ham or cheese and salmon or herb.",food
"Gosh e fil is an Afghan and Iranian doughnut made by shaping dough into the shape of an ear (gosh), and deep fried in oil.",food
Šampita is a whipped meringue dessert with egg yolk crust originating in the Balkans.,food
"Misal pav is a popular dish from Maharashtra, India.",food
"A pork chop bun is one of the most popular and famous snacks in Macau, and has been described as a Macanese specialty.",food
The bun or piggy bun is extremely crisp outside and very soft inside.,food
"In parts of northern New Jersey, a sloppy joe is a cold delicatessen sandwich.",food
"Devizes Pie is a dish closely associated with the town of Devizes, Wiltshire, England.",food
Devizes Pie is a pie which consists of offal within a huff paste casing.,food
"An Empire biscuit or Imperial biscuit, double biscuit, German biscuit, Belgian biscuit, double shortbread, Empire cookie or biscuit bun is a sweet biscuit popular in Scotland and other Commonwealth countries.",food
Vizier fingers is a type of Turkish dessert.,food
"Occasionally shells of huff paste were baked empty, or blind.",food
"After baking, the pastry was brushed with egg yolk to give it a golden color.",food
"Other additional dishes are often added on top of nasi ulam like dendeng, telur dadar or omelette, perkedel or mashed potato fritter, fried tofu or tempeh and krupuk.",food
"Fabes con almejas in Spanish or Fabes con amasueles in Asturian for beans with clams, is a clam and bean stew that originated in the principality of Asturias in the 19th century as peasant fare.",food
Allahabadi cake is a traditional  Indian rum fruit cake  originating and lending its name from the north Indian city of Allahabad.,food
"Allahabadi cake is a popular Christmas cake with maida, eggs, clarified butter, sugar, petha, marmalade, nuts, ginger and fennel as its main ingredients.",food
Malt loaf is usually eaten sliced and spread with butter.is sometimes used to supplement the flavour of the malt loaf.,food
The breakfast blaa ie egg and sausage is more common than the breakfast roll in Waterford.,food
"Es buah is a popular drink among Indonesians, especially during Ramadhan as a popular choice for iftar — to break the fast among Indonesian Muslims.",food
Kouign patatez Breton for potato cake is a Breton dish made with crushed boiled potatoes mixed with flour.,food
The resulting dough is then shaped into small pancakes then pan fried.,food
A nut roast or roasted nut loaf is a rich and savoury vegetarian dish.,food
"A nut roast consists of nuts, grains, vegetable oils, broth or butter, and seasonings.",food
Sabudana vada also called sago vada is a traditional deep fried snack from Maharashtra India.,food
Sabudana vada is often served with spicy green chutney and along with hot chai and is best eaten fresh.,food
"In other parts of the country, Sabudana vada are the best option to have when fasting.",food
"In other parts of the country, Sabudana vada are the best option to have when fasting.",food
"Kerutuk daging or daging masak kerutuk is a traditional food in Kelantan, Malaysia.",food
Kerutuk daging main ingredients  beef or (Malay) daging.,food
Kerutuk daging is a very rich type of  coconut milk based curry.,food
Wotou is another steamed bread found in northern China.,food
"In South African cuisine, a number of groups produce steamed bread such as the Zulu ujeqe which can be eaten alone or with tomato soup.",food
Lechon manok is a Filipino spit roasted chicken dish.,food
"Lechon manok is made with chicken marinated in a mixture of garlic, bay leaf, onion, black pepper, soy sauce, and patis (fish sauce).",food
The marinade may also be sweetened with muscovado or brown sugar.,food
Confiture de lait is used as a sweet condiment or spread for bread or pastries or as an accompaniment for various other foods.,food
"Daun ubi tumbuk (Indonesian for pounded cassava leaves) is a vegetable dish commonly found in Indonesia, made from pounded cassava leaves.",food
"In Indonesian, daun means leaf, ubi refers to cassava and tumbuk means pounded.",food
"Međimurska gibanica or Medjimurian layer cake is a type of gibanica or layer cake originating from Međimurje County, Croatia.",food
"Međimurska gibanica is made of puff pastry and four fillings ; nuts, fresh cheese, poppy seeds and apples, as well as of many additional ingredients.",food
"Pistou or pisto or pistou or pistou sauce is a Provençal cold sauce made from cloves of garlic, fresh basil and olive oil.",food
Boroña is a type of bread made with corn in northern Spain.,food
"This cornbread or broa in Galician or boroa in Asturian or boroña in Cantabria or cornbread, of Celtic origin, compare Welsh and Breton  baran bread is a bread made with cornmeal.",food
Tteokguk or  sliced rice cake soup is a traditional Korean dish eaten during the celebration of the Korean New Year.,food
The dish consists of the broth or soup ie guk with thinly sliced rice cakes ie tteok.,food
Betutu is a  Balinese dish of steamed or  roasted chicken or duck in rich bumbu betutu i.e.betutu spice mix.,food
"Betutu is a highly seasoned and spiced dish popular in Bali and Lombok, Indonesia.",food
Fánk is a sweet traditional  Hungarian Bagel.,food
"Fánk most commonly used ingredients are: flour, yeast, butter, egg yolk, a little bit of rum, salt, milk and oil to deep fry with.",food
Pain aux raisins or escargot is a  spiral pastry often eaten for breakfast in France.,food
Pain aux raisins is a member of the pâtisserie viennoise family of baked foods.,food
"As a fried food, batagor generally have a crispy and crunchy texture.",food
Since the serving method is identical batagor and siomay are often sold by the same vendor.,food
batagor being offered as a crispy variation of siomay.,food
"Makhan Malai or Malai Makkhan  aka Nimish is a sweet snack made from milk cream during the winters in North India especially in cities of Lucknow, Kanpur, Varanasi (and some other parts of Uttar Pradesh state).",food
Rosół is a traditional  Polish meat soup.Its most popular variety is the rosół z kury or clear chicken soup.,food
"However the most common recipe today uses readily available rambak or krupuk kulit, cattle skin crackers.",food
The rambak cracker are cooked in  coconut milk base stew with diced potatoes and fried soy beans.,food
Lobiani is a traditional Georgian dish of bean filled bread.,food
In Georgia the most popular is  Rachuli Lobiani like a Khachapuri but with bean and bacon.,food
Nasi ambeng or Nasi ambang is a  fragrant rice dish.,food
"Nasi ambeng consists of steamed white rice, chicken curry  or chicken stewed in soy sauce, beef or chicken rendang, sambal goreng.",food
"Nasi ambeng is commonly made with tempeh, and long beans, urap, bergedel and serunding.",food
"Nasi ambeng is a popular Javanese cuisine, especially within the Javanese Malay communities in the Malaysian states of Selangor and Johor, Singapore.",food
A Coney Island hot dog or Coney dog or Coney is a hot dog in a bun topped with a  savory meat sauce  and sometimes other toppings.,food
A Coney Island hot dog is often offered as part of a menu of classic American diner dishes and often at Coney Island restaurants.,food
Japanese anpan are similar to the Berliner except they contain red bean paste.,food
Krafne from Southern Europe also include a jelly filled variety.,food
In Italy the bomboloni are popular.,food
A couque suisse is a viennoiserie sweet roll somewhat similar to a Danish pastry.,food
couque suisses are available internationally.,food
couque suisses are also similar to Belgian buns.,food
"Geplak is a Southeast Asian sweet snack, originating from Indonesia.",food
Geplak is made from equal parts of coarsely grated coconut and sugar often brightly colored.,food
"Geplak is mainly produced in Bantul, a city in Yogyakarta.",food
Miyeok guk or  seaweed soup is a  Korean soup whose main ingredient is miyeok or seaweed.,food
Biber salçası or pepper paste aka kırmızı biber salçası or red pepper paste is a thick deep red paste made from red chili peppers or sweet long peppers and salt.,food
"Hamantashen are made with many different fillings, including poppy seed, prunes, nut, date, apricot, raspberry, raisins, apple, fruit preserves in a lekvar style, cherry, fig, chocolate, dulce de leche, halva, or even caramel or cheese.",food
Hamantashen formation varies from  hard pastry to soft doughy casings.,food
"Alu Potala Rasa is the spicy gravy based curry of Odisha, made with potala (pointed gourd) and alu (potatoes).",food
"Nevertheless, only the Indonesian otak otak has whitish colour, while the otak otak from Malaysia and Singapore has reddish orange or brown colouring acquired from chili, turmeric and curry powder.",food
Pineapple tarts or nanas tart are small bite size pastries filled or topped with pineapple jam from Indonesia but found in different parts of Asia.,food
"Forms of pineapple tart exists in the Southeast Asian nations of Indonesia, Malaysia, Brunei and Singapore.",food
A similar pastry known as pineapple cake or  pineapple pastry is found in Taiwan.,food
"Bacalhau à Brás is made from shreds of salted cod (bacalhau), onions and thinly chopped fried potatoes all bound with scrambled eggs.",food
Bacalhau à Brás is usually garnished with black olives and sprinkled with fresh parsley.,food
Borș is a liquid ingredient used in Romanian and Moldovan cuisine to make traditional sour soup called also borș or ciorbă.,food
The bichon au citron is a  French pastry.,food
"The bichon au citron is similar to a turnover in size, shape, and that it is made of puff pastry.",food
A major distinguishing feature is that  bichon au citron is filled with  lemon curd.,food
The peanut sauce used in pecel is quite similar to those used in gado gado.,food
"Peanut sauce for pecel however, contains no coconut milk.",food
Bún bò Huế or bún bò is a popular  Vietnamese soup containing rice vermicelli (bún) and beef (bò).,food
Wotou also called  Chinese cornbread is a type of steamed bread made from cornmeal in Northern China.,food
Tinola is a  Filipino chicken soup usually served as an appetizer or main entrée.,food
"Traditionally Tinola is cooked with chicken, wedges of green papaya, and leaves of the siling labuyo chili pepper in broth flavored with ginger, onions and fish sauce.",food
Jenny Lind soup is a soup named for popular 19th century singer Jenny Lind.,food
Jenny Lind soup is typically a thick mixture with the consistency of wallpaper paste.,food
"The Chinese form of the drink called ching bo leung is the most popular in the Cantonese cuisine of Guangdong, Hong Kong, and Macau.",food
"In days past, Jam Roly Poly was also known as shirt sleeve pudding.",food
Jam Roly Poly was often steamed and served in an old shirt sleeve.,food
Jam Roly Poly features in Mrs Beeton's cookery book as Roly Poly Jam Pudding.,food
Jam Roly Poly had the nicknames of dead man's arm and dead man's leg.,food
The Dutch Carnival Cake also known as Carnival Cake in Dutch Kermiskoek is traditionally a  Dutch delicacy that is similar to gingerbread cake.,food
"Coppia ferrarese is a type of  sourdough bread made with flour, lard, malt, and olive oil, and has a twisted shape.",food
"Coppia ferrarese was first made around the 12th century in Ferrara, Italy.",food
"Coppia ferrarese has PGI status under European Law, which was obtained in 2001.",food
Torta Tre Monti is a traditional Sammarinese cake made of layers of thin waffled wafers cemented together by chocolate or hazelnut creme.,food
"Kue putu mangkok, kueh tutu, kue putu ayu or putu piring is a round shaped, traditional steamed rice flour kue or  sweet snack.",food
"Kue putu mangkok is filled with palm sugar and commonly found in Indonesia, Singapore, Malaysia, and Southern Thailand.",food
"A Dutch baby pancake sometimes called a German pancake, a Bismarck, or a Dutch puff, is a large  American popover.",food
A Dutch baby pancake is similar to a large Yorkshire pudding.,food
Local traditional spices helped a unique Hyderabadi haleem evolve which became popular among the native Hyderabadis by the 19th century.,food
The preparation of haleem has been compared to that of Hyderabadi biryani.,food
The Afghans usually make gosh e fil for Eid ul Fitr (religious celebration).,food
"Avena is a beverage prepared with stewed oatmeal, milk, water, cinnamon, clove and sugar consumed in South America.",food
"In Puerto Rico vanilla, brown sugar, and a small amount of butter are added, and in the Dominican Republic, ginger and orange peels are added.",food
"A typical white hallulla is similar in taste and texture to a scone, but is circular and larger, and more often used with savoury rather than sweet fillings.",food
"The traditional recipe includes wheat flour , yeast, sugar, salt, vegetable shortening , milk and water.",food
"Chèvre chaud is a  French dish, consisting of Chèvre cheese served hot.",food
"Chèvre chaud is usually made by broiling the Chèvre cheese on  French bread and is often served with a green salad, and accompanied by vinaigrette, olive oil or balsamic vinegar.",food
"Gingerbread foods vary, ranging from a soft, moist loaf cake to something close to a ginger snap.",food
In Indonesia it is called soto mie and considered as one variant of soto while in Malaysia and Singapore it is called mee soto.,food
"There are many restaurants specializing in budae jjigae the most famous ones on the budae jjigae street in Uijeongbu, where the dish was first made.",food
"Most laobing are plain, although some have scallions or brown sugar inside the pastry.",food
Laobing is usually cut into slices and served as a staple food or can be stir fried with meat and vegetables to make chaobing  or stir fried Chinese pancakes.,food
Some Vietnamese call it bánh lột da which translates to peeling flakes pastry and those from the Bến Tre region call it bánh bao chi which is the name for Mochi elsewhere in Vietnam.,food
Happy Faces are a brand of biscuit made by United Biscuits subsidiary Jacobs Bakery Ltd.,food
Similar to Jammie Dodgers they are composed of two pieces of shortcake filled in the middle with  raspberry jam and cream.,food
"A kati roll sometimes spelt kathi roll is a street food dish originating from Kolkata, West Bengal.",food
"In its original form, kati roll is a skewer roasted kebab wrapped in a paratha bread.",food
Many variants have evolved all of which now go under the generic name of kati roll.,food
An anarsa is an Indian pastry like snack commonly associated with the Hindu festival of Diwali in Maharashtra and Bihar.,food
"An anarsa ingredients include jaggery or unrefined cane sugar, rice, poppy seed and ghee.",food
"Anarsas are made from soaked powdered rice, jaggery or sugar.",food
Fla Vor Ice is the trademark name for a type of freezie.,food
"Unlike traditional popsicles which include a wooden stick, Fla Vor Ice is sold in and eaten out of a plastic tube.",food
Fla Vor Ice are often sold in liquid form and require the consumer to freeze them at home.,food
"The Boulet à la liégeoise also called boulet sauce lapin, boulet chasseur or Boulets is a Belgian traditional speciality which comes from the city of Liège.",food
"The main ingredient of this soup is beef and it can be mixed with innards such as intestine, liver, lungs, heart, tripe, or  cow brain.",food
Coto Makassar is usually served with Burasa or Ketupat rice cakes.,food
Prusurate is a  Croatian dessert that is made for Christmas.,food
Prusurate is made from a dough containing fruit bits and is fried in oil.,food
Prusurate can be topped with  powdered sugar or a glaze made from milk and sugar.,food
Torta alla Monferrina is an autumn speciality of the Monferrato hills in north west Italy.,food
"Torta alla Monferrina is is a cake made from pumpkin, apples and sugar, with dried figs, amaretti, chocolate, eggs, and rum, and baked in the oven.",food
"Bánh bao are generally smaller than baozi, and are filled with savory fillings, the most popular of which is seasoned ground pork.",food
A cake called kuih lapis which is made in Malaysia and Indonesia is similar to bánh da lợn.,food
Nadur Monji is a fried snack ie fritter prepared from lotus stem or Naduru and gram flour.,food
Nadur Monji origins in Kashmir it is found across South Asia.,food
