Sentence,Intent_label
frogs and toads are undemanding and require low maintenance.,pets
"frogs and toads can be housed in paludariums, terrariums and aquariums.",pets
Tarantulas are becoming increasingly popular as pets.,pets
"As pets, several marine species of hermit crabs are common in the marine aquarium trade.",pets
Hermit crabs are commonly kept in reef fish tanks.,pets
Hermit crabs are often seen as a ‘throwaway pet’ that would live only a few months.,pets
"It is made in ways similar to making lontong; compressed, rolled, and wrapped in banana leaves.",food
"it then evolves into a complete dish served with various side dishes such as fried chicken, empal gepuk (fried beef), jambal roti (salted fish), tahu goreng, tempeh, salted duck egg, sayur asem, with lalab and sambal.",food
Nasi timbel later evolved to nasi bakar.,food
"For example, bakpia and kue ku are Chinese Peranakan origin.",food
"kue putu  is derived from Indian puttu, while kue bugis, klepon, nagasari, getuk, lupis and wajik are native origin.",food
"on the other hand lapis legit, kue cubit, kastengel, risoles and pastel are European influenced.",food
It is quite similar to es teler and es doger although with different content.,food
"The ingredients consists of coconut, sea weed, milk, syrup, jackfruit, and many others.",food
"In 2013, 18 percent of respondents in a national poll in Romania declared ciorbă their favourite dish.",food
Types of ciorbă include:  Ciorbăde burtă or tripe soup and Ciorbă de rasol.,food
Types of ciorbă include: Ciorbă de fasole or bean soup  and Ciorbă de cartofi  or  potato soup.,food
Types of ciorbă include:  Ciorbă de ciocănele which is soup made from chicken legs and Ciorbă de perișoare or meatball soup and  Ciorbă de pește or fish soup.,food
Types of ciorbă include:  Ciorbă de praz or leek soup and Ciorbă de pui  or chicken soup and  Ciorbă de oase  or bones soup.,food
Types of ciorbă include: Ciorbă de sfeclă  or Romanian borscht and  Ciorbă de văcuță  or beef soup and Borș de burechiușe.,food
It is quite similar with es campur and es teler although with different contents.,food
"Empal gentong can be eaten with steamed rice, ketupat or lontong.",food
"Empal gentong originated from Battembat village, kecamatan Tengah Tani, Cirebon regency.",food
Javanese are more likely to cook their goat meat as tongseng or Javanese-style soupy gulai instead.,food
"Traditionally, sup kambing together with gulai and sate kambing are quite widespread during Eid al-Adha.",food
Paneer tikka masala is an Indian dish of marinated paneer cheese served in a spiced gravy.,food
It is a vegetarian alternative to chicken tikka masala.,food
"Sate kambing or goat satay is very popular in the country, especially in Java.",food
"The most famous recipes among others are sate kambing Jakarta, sate kambing Tegal from Central Java.",food
"Sate Maranggi from West Java, and sate kambing Madura from East Java.",food
"Nevertheless, sate kambing is a generic term to describes  mutton satay in the region, regardless to their specific recipes.",food
"Pecel pitik is a traditional chicken dish of the Kemiren Banyuwangi Osing tribe of East Java, Indonesia.",food
"According to tribal tradition, pecel pitik is sacred; it can only be served at certain events such as slametan or cleaning the village.",food
"Bugis and Makassar people often consumed burasa as a staple to replace steamed rice or ketupat, usually accompanied with Coto Makassar, konro, pallubasa or nasu lekku.",food
"Other popular tea sandwich fillings include tomatoes, pimento cheese, ham with mustard, smoked salmon, fruit jam,  curried chicken,  fish paste, and egg salad.",food
"The pain à la grecque is a typical Brussels pastry consisting of a simple rectangle of milk, bread, brown sugar, and cinnamon sprinkled with granulated sugar.",food
"Kya zan hinga is a grass noodle in chicken consommé dish in Burmese cuisine.It is made with mushrooms, bean, curd skin , lily stems, shrimp, garlic, pepper and sometimes fish balls.",food
"A Scotch egg consists of a soft or hard-boiled egg wrapped in sausage, meat, coated in bread crumbs  and baked or deep-fried.",food
"Nasi kebuli was influenced by Arab culture and its origin can be traced to Middle eastern cuisine, especially Yemeni Arabian influence Mandi rice or Kabsa, and also Indian cuisine influence Biryani rice.",food
Not everyone can cook pecel pitik.,food
The cook may not speak while making the pecel pitik and must not cut the chicken with a knife; it must be broken by hand.,food
"A corned beef sandwich is a sandwich filled with corned beef, traditionally served with mustard and a pickle.",food
"Romanian borș soup recipes can include various kinds of vegetables and any kind of meat, including fish.",food
"Borș or ciorbă de perișoare, a broth with meatballs is quite common.",food
"In Medan, a lot of Sate Padang use not only beef but also chicken and lamb.",food
"There are three types of sate padang, which are Sate Padang, Sate Padang Panjang, Sate Pariaman.",food
Es Teler is a fruit cocktail  from Indonesia.,food
"Avocado, coconut, meat, cincau, jackfruit and other fruits are served with  coconut milk, sweetened condensed milk, Pandanus amaryllifolius leaf, sugar, and a tiny amount of salt.",food
Tala huwa gosht is a Hyderabadi dish.,food
"It is usually prepared with  Mithi Dal or Khatti Dal, and is eaten with rice.",food
The proper Urdu name is Tala-hua-Gosht.,food
It is shortened to Talawa Gosht in the Hyderabadi Urdu dialect.,food
This created a new dish of bakso tahu goreng fried bakso  tofu abbreviated as batagor.,food
"Toaster Strudel is a toaster pastry convenience food, prepared simply and quickly by heating them in a toaster and then spreading the included icing packet on top.",food
"There are also a number of dishes that are closely related to  Andalusian gazpacho and often considered variants such as ajoblanco, salmorejo, pipirrana, porra antequerana closer to a bread soup, cojondongo and Portuguese gaspacho.",food
"Ohn no khao swè is a Burmese dish consisting of wheat noodles  in a curried chicken and  coconut milk, broth thickened with gram flour or chickpea flour.",food
"A Scotch pie or mutton pie is a small, double-crust meat pie  filled with minced mutton or other meat.",food
It may also be known as a shell pie or mince pie to differentiate it from other varieties of savoury pie.,food
"Varieties of savoury pie such as the steak pie, steak and kidney pie, steak-and-tattie pie and so forth.",food
"The mother-in-law is a fast food dish of Chicago, consisting of a tamale topped with chili, served in a hot dog bun.",food
"A traditional pastry, Bánh Cốm or  green rice cake is made using cốm with  mung bean filling.",food
Cốm is often offered to worship the ancestors in the Mid Autumn Festival.,food
"The following are the main varieties of Farsan: Dhokla, Fafda, Khaman, Chevdo or Bombay Mix, Chakri, Bhajiya.",food
"Main varieties of Farsan: Khandvi, Methi Vada, Patras, Patarveliya, Gathiya, Mathiya, Vanva.",food
"Main varieties of Farsan:  Allo Sev, Besan Sev, Dhebra, Gota, Bhakarwadi, Masala Puri.",food
"Nasi liwet is a Southeast Asian rice dish cooked in  coconut milk, chicken broth and spices, from Solo, Central Java, Indonesia.",food
"A similar tradition in and around New Orleans, Louisiana is the king cake while in Mexico there is a very similar dish called rosca de reyes.",food
And in the Portuguese-speaking world the bolo rei.,food
Gukhwa-ppang or chrysanthemum bread is a flower-shaped pastry stuffed with sweetened red bean paste.,food
"It is a warm street food sold throughout Korea.It is grilled in an appliance similar to a waffle iron, but with flower-shaped molds.",food
Hochzeitssuppe literally wedding soup is a clear German soup based on chicken broth.,food
"Hochzeitssuppe is fortified with chicken, meat, small meatballs, asparagus heads, noodles and savoury garnish or Eierstich.",food
"Escudella i carn d'olla, or shorter escudella is a traditional Catalan meat and vegetable stew and soup.",food
"Nam kaeng hua chai thao is a Thai-Chinese  radish soup, traditionally served with khao man kai or chicken steamed rice.",food
"Nam kaeng hua chai thao is also often served with khao mok, Thai biryani, khao na pet or roast duck on rice,  khao mu daeng or Thai char siu on rice.",food
"The condensed milk can be plain (white), or chocolate flavoured.",food
"Es doger gains its pinkish color from rozen (rose) syrup, cocopandan syrup, or pink food coloring.",food
"Es doger is commonly sold by travelling vendor carts in major Indonesian cities, mainly in Bandung, Jakarta, Malang and Surabaya.",food
Kue ape or serabi Jakarta is a popular traditional kue pancake  with soft and fluffy center surrounded with thin and crispy crepes.,food
Kue ape commonly found as a popular street food in Indonesia.,food
Ayam Taliwang' is a spicy Indonesian ayam bakar or grilled chicken dish from Lombok.,food
Nantong Xiting Cracker also possibly known as sesame seed cake is one of the specialties of Nantong.,food
Remonce is a Danish pastry filling or topping made from gently mixing creamed butter and sugar.,food
Remonce is baked along with the pastry and not eaten in its raw state.,food
"Remonce spread is sometimes flavored with cinnamon e.g.in  cinnamon snails, cardamom, marzipan or nuts.",food
Khauk swè thoke is an a  thoke salad dish in Burmese cuisine.,food
"A wheat noodle salad, it is made with dried shrimp, shredded cabbage, carrots, fish sauce, lime and dressed with fried peanut oil.",food
Pastel de Camiguín or pastel is a Filipino  soft bun with yema filling originating from the province of Camiguin.,food
The name is derived from Spanish pastel or cake.,food
"Caldo galego or simply caldo in Galician, also known as caldo gallego in Spanish, meaning  Galician broth is a traditional soup dish from Galicia.",food
"The amount and variety of food in a traditional bandeja paisa include: red beans cooked with pork, white rice, carne molida or ground meat, chicharrón",food
"The amount and variety of food in a traditional bandeja paisa include: fried egg, plantain, chorizo, arepa, hogao sauce, black pudding or morcilla, avocado and lemon.",food
Tauge goreng Indonesian for  fried bean sprouts is an Indonesian savoury vegetarian dish.,food
Tauge goreng is made of stir fried tauge or sprouts bean with slices of tofu.,food
"Tauge goreng is made of ketupat or lontong or rice cake and yellow noodle, served in spicy oncom-based sauce.",food
Saray helva or  Saray Helvası in Turkish is a popular Turkish dessert.,food
"Saray helva ingredients are  White sugar, wheat flour ,butter, vegetable, margarine, vanillin flavor.",food
The milk-cream strudel is an oven-baked pastry dough.,food
"The milk-cream strudel is stuffed with a filling made from diced, milk-soaked bread rolls, egg yolk,  powdered sugar.",food
"The milk-cream strudel is stuffed with butter, quark, vanilla, lemon zest, raisins and cream.",food
The milk-cream strudel is is served in the pan with hot vanilla sauce.,food
"Bánh khoai mì is a Vietnamese cake made from grated cassava, sugar,  coconut milk, and a small amount of salt.",food
There are two varieties: Bánh khoai mì nướng which is baked  and Bánh khoai mì hấp which is steamed.,food
"A similar cake made from taro, is called bánh khoai môn.",food
Some popular dishes are: Khanom chin nam ya served with a hot and spicy fish-based sauce.,food
Some popular dishes are:  Khanom chin nam phrik served with a sweet peanut-based sauce.,food
Some popular dishes are:  Khanom chin kaeng kiao wan kai served with green chicken curry.,food
"Some popular dishes are:  Khanom chin nam ngiao a northern Thai speciality, the sauce contains  pork blood.",food
"Some popular dishes are:  Khanom chin sao nam a salad with coconut milk, ground sun-dried prawns, and fresh pineapple.",food
Kaya toast is a well-known snack in Singapore and Malaysia.,food
"Kaya toast is prepared with kaya or coconut jam, a topping of sugar,  coconut milk and eggs, pandan, and sometimes margarine or butter.",food
"The spiced minced meat is wound around bamboo, sugar cane or lemongrass sticks, it is then grilled on charcoal.",food
"Unlike skewers of other satay recipes which is made narrow and sharp, the bamboo skewer of sate lilit is flat and wide.",food
This wider surface allowed the minced meat to stick and settle.,food
"The Malaysian ais Bandung of  coconut milk ice  with pink rose syrup is probably a derivative of es doger with lesser content, since es doger is often associated with Bandung.",food
"A dish from Wiltshire, called the Devizes Pie, is layered forcemeat or offal cooked under a huff paste.",food
"Lady Arundel's Manchet is a traditional version of a manchet, a traditional English  yeast bread from Sussex.",food
The recipe for Lady Arundel's Manchet was first published in 1653 according to Elizabeth David.,food
"Caldo de siete mares in English seven seas soup aka caldo de mariscos or seafood soup is a Mexican version of  fish stew, popular in coastal regions in Mexico.",food
"Dishes that are similar to Khao tom mat  can also be found in the Philippines, Cambodia, Indonesia as lepet.",food
Dishes that are similar to Khao tom mat can also be found in Vietnam such as bánh tét and Bánh chưng.,food
In the United Kingdom the comical or political act of pieing is conventionally done with a custard pie.,food
"Some common custard pies include pumpkin pie, lemon buttermilk chess pie, coconut cream pie, and buko pie.",food
Hortobágyi palacsinta is a savoury and Hungarian Crêpe filled with meat.,food
The meat is prepared as a stew.,food
"minced meat is fried with onions and spices like pörkölt or paprikás dish, using veal, with mushrooms, and chicken or  Hungarian sausage",food
"Sate Lilit is a satay variant in Southeast Asia, originating from Balinese cuisine.",food
"Sate Lilit is made from minced pork, fish, chicken, beef, or even turtle meat.",food
"Sate Lilit includes grated coconut, thick  coconut milk, lemon juice, shallots and pepper.",food
"Lemper is an Indonesian savoury snack made of glutinous rice filled with seasoned shredded chicken, fish or abon or meat floss.",food
The specific lemper filled with seasoned shredded chicken is called lemper ayam or chicken lemper.,food
Kuru fasulye is a stewed bean dish in Turkish cuisine.,food
"Kuru fasulye is made with white beans and olive oil, and onion and tomato paste or tomato sauce are almost invariably used.",food
Kibbeh nayyeh or raw kibbeh is a Levantine mezze.,food
Kibbeh nayyeh consists of minced raw lamb mixed with fine bulgur and spices.,food
"Kibbeh nayyeh is often served with mint leaves, olive oil, and green onions.",food
Pita bread is used to scoop Kibbeh nayyeh.,food
Flapper pie is a vanilla custard pie topped with meringue or sometimes whipped cream in South Saskatchewan.,food
The Graham cracker cream pie dates back to the 19th century but entered Western Canadian pop culture in the 20th century as flapper pie.,food
Bakewell pudding is an English dessert consisting of a flaky pastry base with a layer of sieved jam and topped with a filling made of egg and  almond aste.,food
Paški baškotin is an aromatic zwieback rusk bread from the island of Pag of Croatia.,food
"Fah-fah is a Djiboutian stew, widely eaten in southern parts of the country.",food
Fah-fah is made typically of  goat meat with vegetables and green chilies and served with their flatbread called lahoh.,food
Rice and Pasta are common additions to Fah-fah.,food
"Rabri is the main ingredient in several desserts such as rasabali, chhena kheeri and khira sagara.",food
Hathras is famous for Rabri and other sweets prepared from ghee.,food
A similar dish goes by the name Basundi.,food
Bánh cốm is a Vietnamese dessert made from rice and  mung bean.,food
Bánh cốm is made by wrapping pounded and then green-coloured glutinous rice around sugary green bean paste.,food
"Empal gentong is a spicy curry-like  beef soup originating in Cirebon, West Java.",food
"Empal gentong is similar to gulai that is usually cooked with firewood in a gentong stove, Javanese for clay pot.",food
"Pesaha Appam or Inriyappam or Kurisappam is the unleavened  Passover bread made by the Saint Thomas Christians of Kerala, India to be served on night of Maundy Thursday.",food
The white-ish Pesaha appam is a firm rice cake.,food
A variation uses molasses instead of brown sugar or caramel sauce or maple syrup can also be substituted.,food
A tart can also be made with pets de soeur.,food
Pet de soeur are sometimes confused with a different pastry such as pets-de-nonne or Nun's puffs.,food
Toast'em Pop Ups is a Toaster pastry brand that was first produced by Schulze and Burch Biscuit Company in 1964.,food
"Toast'em Pop Ups has no trans fat, and  Schulze and Burch Biscuit Company claims that the products have extra fruit filling.",food
Tekwan is a Southeast Asian fish soup typical of Palembang in Indonesia.,food
Tian mo is a traditional breakfast soup from the city of Jinan in the Shandong province of China.,food
The soup is made of millet power  and peanuts and vermicelli and cowpea and spiced tofu or shredded tofu skin and spinach.,food
A pu pu platter or pu-pu platter or pupu platter is a tray of American Chinese or Hawaiian food.,food
A pu pu platter consists of an assortment of small meat and seafood appetizers.,food
Bún mắm' is a fermented thick Vietnamese vermicelli soup sometimes called Vietnamese gumbo.,food
"They are made from wheat flour, vegetable oil and yeast",food
"They are commonly served with cheese, corned beef or other savoury topping such as Marmite or Vegemite.",food
They are also eaten with butter or margarine or without accompaniment.,food
The Indian khow suey and Pakistani khausa descend from the Burmese ohn no khao swè.,food
The Indian khow suey remains a popular dish in Eastern India.,food
Hyderabadi haleem is a type of haleem popular in the Indian city of Hyderabad.,food
"Haleem is a stew composed of meat, lentils and pounded wheat made into a thick paste.",food
Sohan Asali  is a kind of Iranian cuisine pastry or candy.,food
"Sohan Asali is made of honey, sugar, saffron, almond or other nuts and cooking oil.",food
"The beef stew soup is seasoned with spices and petis, a type of shrimp paste commonly used in East Javanese cuisine.",food
"The dish consists of sliced tahu goreng or fried tofu, lontong or rice cakes, lentho  or fried black eyed pea patty.",food
"Sometimes replaced by perkedel, fresh bean sprouts, fresh lettuce, yellow noodles, and krupuk crackers served in savoury beef stew, garnished with fried onions and sambal chili sauce.",food
There are additional pattie variations such as the meat pattie or corned beef and the cheese pattie but these are not as popular as the savoury version.,food
"Chicken fried bacon consists of bacon strips dredged in batter and deep fried, like chicken fried steak.",food
Chicken fried bacon is an American dish that was introduced in Texas in the early 1990s.,food
A corn burrito is a Mexican style dish consisting of a small rolled-up corn tortilla filled with refried beans.,food
"The filled tortilla is typically deep-fried, then topped with hot sauce and cheese.",food
"Pain de seigle valaisan is a rye bread from Valais, Switzerland.",food
Pain de seigle valaisan is often served with raclette cheese and charcuterie.,food
A corn burrito is essentially the same thing as a taquito.,food
"The taquitos are typically filled with meat, whereas a corn burrito is always filled with refried beans.",food
Ciorbă de perișoare is a Romanian traditional sour soup with meatballs.,food
"Perișoare are meatballs usually made with minced pork meat, mixed with rice and spices and boiled in a ciorbă.",food
Ciorbă contains soup with vegetables and sour liquid or powder.,food
Sayur asem rembang is a vegetable soup with a sour flavor.,food
It is similar to the category of Korean stews called jjigae.,food
"jjigae are generally made with only a single main ingredient, and named after that ingredient such as kimchi jjigae or sundubu jjigae.",food
jeongol usually contain a variety of main ingredients.,food
Gopchang jeongol or beef tripe hot pot is a spicy Korean stew or casserole.,food
"Gopchang jeongol is made by boiling beef tripe, vegetables, and seasonings in beef broth.",food
"Gopchang refers to tripes, while jeongol refers to a category of stew or casserole in Korean cuisine.",food
Kerak telor is a Betawi traditional spicy omelette dish in Indonesian cuisine.,food
"Kerak telor is made from glutinous rice cooked with egg and served with serundeng  (or fried shredded coconut), fried shallots and dried shrimp as topping.",food
Kerak telor is considered as a snack and not as a main dish.,food
"Corned beef pie is made from corned beef, onion and often thinly sliced, cubed or mashed potato.",food
Bún thịt nướng is a popular Vietnamese dish.,food
"Bún thịt nướng includes cold rice vermicelli noodle topped with grilled pork, fresh herbs like basil and mint, fresh salad, giá or bean sprouts and chả giò or spring rolls.",food
"Despite its rich vegetables mixture, lawar is not a vegetarian dish, since most often it is mixed with minced meat or even blood.",food
"In Cuba, a typical dish of arroz a la cubana consists of a serving of white rice with tomato sauce and a fried egg.",food
"The main part is sugared sweet coconut milk based ice in pink syrup served with pacar cina merah delima or red tapioca pearls, avocado, cassava tapai, ketan hitam or black glutinous rice, tapai, jackfruit, diced bread and condensed milk.",food
Vegetables may also be added to the stew.,food
Dalcha is traditionally served with the rice dish called bagara khana.,food
"Dalcha is traditionally prepared with mutton, however chicken may be used as a substitute meat.",food
Nasi liwet is a traditional Javanese way of cooking rice in coconut milk.,food
Mực rang muối is a dish in Vietnamese cuisine.,food
Ting Ting Jahe is a chewy ginger candy made in Indonesia.,food
"Ting Ting Jahe contains cane sugar, ginger (7%) and tapioca starch.",food
Saveur identified the Ting Ting Jahe in 2000 as one of the hottest products for the next century.,food
"Budae-jjigae or  spicy sausage stew is a type of jjigae (stew), made with ham, sausage, spam, baked beans, kimchi and gochujang.",food
A slightly different recipe is made during Easter that is known as folar and often contains a hard-boiled egg.,food
"Portuguese sweet bread is traditionally made around Christmas, and the Easter version is made around Easter, but it is also available year-round.",food
"Ohn no khao swè resembles other coconut milk based noodle soups in Southeast Asia, including the Malaysian laksa, and the khao soi of Chiang Mai and Luang Prabang.",food
"Colomba pasquale or colomba di Pasqua is an Italian traditional Easter cake, the counterpart of the two well-known Italian Christmas desserts, panettone and pandoro.",food
Gyeongju bread was first baked in 1939 at a bakery in Hwangnam-dong in central Gyeongju.,food
Gyeongju bread is a small pastry with a filling of red bean paste.,food
Common examples are the hot cross bun and the Jamaican spiced bun.,food
"Rica rica is a type of Southeast Asian hot and spicy bumbu (spice mixture) found in Manado cuisine of North Sulawesi, Indonesia.",food
"Rica rica uses a lot of chopped or ground red and green chili peppers, bird's eye chili, shallots, garlic, ginger, and a pinch of salt and sugar.",food
"In Indonesia, rica rica is a popular hot and spicy seasoning to prepare barbecued meat, seafood or chicken",food
Sate kambing is the Indonesian name for mutton satay.It is part of the cuisine of Indonesia.,food
Sate kambing is made by grilling goat meat that has been mixed with seasoning.,food
Sate kambing is also called lamb satay and goat satay.,food
A currant bun is a European sweet bun that contains currants or raisins.,food
"The Chelsea bun is a variant.Neither should be confused with a spiced bun, nor with a similar cake called the tea cake.",food
Styrian sour soup is a sour soup that originates from Lower Styria.,food
"Manda pitha is a steamed pitha which is prepared in Odisha in India during festivals falling on monsoon and post-monsoon seasons like Manabasa Gurubara, Durga Puja, Kumar Purnima or Gamha Purnima.",food
The pitha resembles modak of Maharashtra and Kozhakkattai of South India.,food
"The Bacone is an American breakfast dish consisting of bacon shaped into a cone, filled with scrambled eggs, hash browns, and cheese and topped with a layer of sausage gravy and a biscuit.",food
"Penne alla vodka is a pasta dish made with vodka and penne pasta, usually made with heavy cream, crushed tomatoes, onions, and sometimes sausage, pancetta or peas.",food
"Sate Padang is a speciality satay from Padang, West Sumatra, Indonesia, made from beef cut into small cubes with spicy sauce on top.",food
"Cocido montañés or highlander stew or mountain stew is a rich hearty Spanish bean stew, originally from and most commonly found in Cantabria in northern Spain.",food
"Key lime pie is an American dessert pie made of Key lime juice, egg yolks, and sweetened condensed milk in a pie crust.",food
Gogi guksu is the result of these two cultural ideas in jeju-do.,food
Gogi guksu is only sold in Jeju-do.,food
"Therefore, Gogi guksu is kind of Janchi guksu in Jeju, traditional food.",food
Dahi machha is a traditional Odia delicacy made of fish in a spicy yogurt based sauce.,food
Dahi machha is eaten usually served with rice as an accompaniment.,food
"Dahi Machha Jhola is liberally seasoned with turmeric, onions, garlic, mustard and garam masala.",food
"It is a ball-shaped bun containing pork or chicken, meat, onions, eggs, mushrooms and vegetables, in Vietnamese cuisine.",food
It often has Chinese sausage and a portion of a hard boiled egg inside.,food
"Because it is deemed inappropriate to say ‘tetek’, most Indonesians just say kue ape as in “what cake?”.It is also very similar to serabi Solo .",food
Gaston Gérard chicken is a typical Burgundian dish.,food
Es doger is an Indonesian coconut milk based shaved ice beverage with pinkish color often served as a dessert.,food
"Es doger is a specialty of Bandung, West Java.",food
"Kue leker is a type of Indonesian crepe, made with wheat flour, eggs, milk and sugar.",food
Turon is a popular snack and street food amongst Filipinos.,food
"Turon are usually sold along streets with banana cue, camote cue, and maruya.",food
"Bánh da lợn or bánh da heo is a Vietnamese steamed layer cake made from tapioca starch, rice flour, mashed mung beans, taro, or durian, coconut milk and water, and sugar.",food
"Flat iron steak (US), or butlers' steak (UK), or oyster blade steak (Australia and New Zealand) is a cut of steak cut with the grain from the shoulder of the animal.",food
"Tahu Goreng is a Sundanese dish from Southeast Asia, originating from Indonesia.",food
"Tahu Goreng consists of fried fish dumplings, usually served with peanut sauce.",food
Guthuk is a noodle soup in Tibetan tan cuisine.,food
"Guthuk is eaten two days before Losar, the Tibetan New Year and is a variation on Thukpa bhatuk.",food
The breakfast burrito is also a street food.,food
"Seed butters have a high content of protein, fiber, and essential fatty acids, and can be used to replace butter or margarine on bread or toast.",food
"Similar spreads can also be made from seeds not considered nuts in a culinary sense: Pumpkin seed butter, Sesame seed butter, usually called tahini, Soybean butter, Sunflower seed butter, Hummus or chickpea spread Nut.",food
Sulu köfte is a Turkish stew or thick soup i.e.çorba with köfte.,food
"Sulu köfte consists of meatballs usually made with minced beef, mixed with rice or bulgur, onion and spices and boiled in their own gravy, with tomato sauce, olive oil and Turkish red pepper paste.",food
"Double ka meetha is a bread pudding Indian sweet of fried bread slices soaked in hot milk with spices, including saffron and cardamom.Double ka meetha is a dessert of Hyderabad, Telangana.",food
"Banoffee pie is an English dessert pie  made from bananas, cream and toffee (made from boiled condensed milk, or dulce de leche), combined either on a buttery biscuit base or one made from crumbled biscuits and butter.",food
"Binagol is a Filipino sweet steamed delicacy made from mashed giant taro corms, condensed milk, sugar, coconut milk, and egg yolks.",food
"Common steamed rice is usually cooked in water, but nasi liwet is rice cooked in coconut milk, chicken broth, salam leaves and lemongrass, thus giving the rice a rich, aromatic and succulent taste.",food
Yong tau foo also spelled yong tao foo or yong tau fu or yong tau hu or yong tofu and  yentafo in Thailand is a Hakka Chinese cuisine consisting primarily of tofu filled with ground meat mixture or fish paste.,food
"Prior to being rolled into a square spiral shape the dough is spread with a mixture of currants, brown sugar and butter.",food
The process of making this bun is very similar to that involved in producing the cinnamon roll.,food
"After being baked, traditionally the chelsea bun is glazed with cold water and sugar.",food
Juka is a blood soup from the Dzūkija region of southern Lithuania.,food
"Juka is a blood soup amd it can be made using goose, duck, or chicken blood.",food
Chinese bhel is a fast food item of Northeast Indian origin.It is a variant of the chop suey.It is also widely popular in Mumbai.,food
"Nasi uduk is an Indonesian Betawi style steamed rice cooked in coconut milk dish, originally from Jakarta, that can be widely found across the country.",food
"Pig blood curd also known as blood tofu or blood pudding, is a popular Cantonese delicacy in Hong Kong, southern China, Taiwan, and Vietnam.",food
Graham cracker crust is a style of pie crust made from crushed graham crackers.,food
"Pallubasa is the traditional food from Makassar, South Sulawesi, Indonesia.",food
"Like Coto Mangkasara or Coto Makassar, Pallubasa is also made from offal of cattle or buffalo.",food
The cooking process is similar to Coto Makassar; the offal is boiled for long time.,food
Cardamom-flavored pulla called korvapuusti and buns; Finnish: pulla kardemummabullar; are commonly eaten in Finland and Sweden.,food
Cinnamon roll or Cardamom bread is considered a traditional food among Swedish Americans.,food
Ros omelette also known as ras omelette is a snack and street food in Goan cuisine.,food
Ros means gravy in Konkani.It is a spicy gravy of either chicken or chickpeas which is often similar to xacuti which is commonly seen in the Goan Catholic style of cooking.,food
"Ficelle picarde is a dish of Picardy, northern France consisting of a savoury pancake stuffed with cheese, mushrooms, and ham.",food
"Kue cucur in Indonesian or kuih cucur in Malay, known in Thai as khanom fak bua or khanom chuchun is a traditional snack in parts of Southeast Asia, includes Indonesia, Malaysia, southern Thailand and Vietnam.",food
"Nasi kebuli is an Indonesian style spicy steamed rice dish cooked in goat broth, milk, and ghee.",food
Nasi kebuli is popular among the Arab community in Indonesia and Betawi people in Jakarta.,food
The soup consists of stewed beef such as brisket in beef based broth served on top of noodles and garnished with half a hard boiled egg and chopped green onions.,food
Cajun or Creole seasoning and chili powder are often added to the broth.,food
"In Tibetan cuisine, papza mogu is a dough shaped into balls with melted butter, brown sugar, and dry curd cheese .",food
Papza mogu gives a sweet and sour taste and is red in color.,food
"Pineapple cake is a sweet traditional Taiwanese pastry containing butter, flour, egg, sugar, and pineapple jam or slices.",food
Sate Padang Panjang usually has yellow coloured sauce while Sate Pariaman has red coloured sauce.,food
"Since the sauces are made differently, the taste of both sate differ.",food
Sate Padang has a flavor blended from the other two.,food
Makka poha or Makai poha is part of Indian Gujarati cuisine.,food
"Makka poha can also be referred to as corn or maize flakes but unlike the breakfast cereal cornflakes, these are not ready to eat.",food
"Makka poha is usually fried in hot oil so it puffs up, for consumption as a snack.",food
"Russian Mennonite zwieback, called Tweebak in Plautdietsch, is a yeast bread roll formed from two pieces of dough that are pulled apart when eaten.",food
Bolinhos de mandioca com mel or little balls of manioc with honey is a traditional Cape Verdean dish.,food
"Bolinhos de mandioca com mel is made by mixing whole eggs with molasses.To this are added water, aguardente liquor, and oil.",food
"Chatti pathiri is a layered pastry made in the North Malabar and Malabar region, of Kerala, India.",food
Chatti pathiri is made in both sweet and savoury variations.,food
"Chatti pathiri is similar to the Italian lasagna, but instead of pasta, pastry sheets  or pancakes made with flour, egg, oil and water are used.",food
"The mung bean or Vigna radiata or alternatively known as the green gram, maash, or moong; is a plant species in the legume family.",food
"Tunde Ke Kabab also known as Buffalo meat galouti kebab is a dish made out of minced meat which is popular in Lucknow, India.",food
Tunde Ke Kabab is part of Awadhi cuisine and it is said to incorporate 160 spices.,food
A cheesymite scroll is a baked food item commonly found at Bakers Delight and Brumby's bakeries.,food
A cheesymite scroll consists of a spiral of  baked bread similar to a pain aux raisins with vegemite and cheese in place of raisins.,food
"Libje lebje basta is a dish from Düzce eaten by both Turkish and Circassian people.The ingredients are chicken, flour, garlic, onion, paprika, salt.",food
"Chả trứng also chả trứng hấp steamed and chả trứng thịt pork, is a Vietnamese steamed omelette, or egg meat loaf with pork.",food
"chả trứng thịt is usually served with hot rice, cucumber and chili sauce.",food
"Olho de sogra is a Brazilian candy, consisting of a beijinho candy inside a dried plum (though some recipes include egg yolk).The final mix is rolled over crystal sugar.",food
"Berner Haselnusslebkuchen are Lebkuchen traditional Christmas cakes from Berne, Switzerland.",food
"Made from ground hazelnuts, Berner Haselnusslebkuchen are not to be confused with the Berner Honiglebkuchen, another Bernese specialty.",food
"Mie kocok is an Indonesian beef noodle soup, specialty of Bandung city, West Java.",food
"Mie kocok consists of noodles served in rich  beef consommé soup, kikil (beef tendon), bean sprouts and bakso (beef meatball), kaffir lime juice, and sprinkled with sliced fresh celery, scallion and fried shallot.",food
Some recipes of Mie kocok might add beef tripe.,food
Street side batagor fried dumplings are usually served with fried tofu and finger shaped fried otak otak fish cakes.,food
